@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
19609,2543,0,15754,39950,0.282816,1,0.138985,1,0.861015,0.24405,0.314128,3.183418,0
19610,2543,0,15753,39951,0.282798,1,0.138992,1,0.861008,0.244062,0.314111,3.183592,0
19611,2543,0,15752,39952,0.28278,1,0.139,1,0.861,0.244073,0.314093,3.183766,0
19612,2543,0,15751,39953,0.282762,1,0.139007,1,0.860993,0.244085,0.314076,3.18394,0
19613,2543,0,15750,39954,0.282745,1,0.139015,1,0.860985,0.244097,0.314059,3.184114,0
19614,2543,0,15749,39955,0.282727,1,0.139023,1,0.860977,0.244108,0.314042,3.184288,0
19615,2543,0,15748,39956,0.282709,1,0.13903,1,0.86097,0.24412,0.314025,3.184462,0
19616,2543,0,15747,39957,0.282691,1,0.139038,1,0.860962,0.244132,0.314008,3.184636,0
19617,2543,0,15746,39958,0.282673,1,0.139045,1,0.860955,0.244144,0.31399,3.184811,0
19618,2543,0,15745,39959,0.282655,1,0.139053,1,0.860947,0.244155,0.313973,3.184985,0
19619,2543,0,15744,39960,0.282637,1,0.139061,1,0.860939,0.244167,0.313956,3.185159,0
19620,2543,0,15743,39961,0.282619,1,0.139068,1,0.860932,0.244179,0.313939,3.185333,0
19621,2543,0,15742,39962,0.282601,1,0.139076,1,0.860924,0.244191,0.313922,3.185507,0
19622,2543,0,15741,39963,0.282583,1,0.139083,1,0.860917,0.244202,0.313905,3.185681,0
19623,2543,0,15740,39964,0.282565,1,0.139091,1,0.860909,0.244214,0.313887,3.185856,0
19624,2543,0,15739,39965,0.282547,1,0.139099,1,0.860901,0.244226,0.31387,3.18603,0
19625,2543,0,15738,39966,0.282529,1,0.139106,1,0.860894,0.244237,0.313853,3.186204,0
19626,2543,0,15737,39967,0.282511,1,0.139114,1,0.860886,0.244249,0.313836,3.186379,0
19627,2543,0,15736,39968,0.282493,1,0.139121,1,0.860879,0.244261,0.313819,3.186553,0
19628,2543,0,15735,39969,0.282475,1,0.139129,1,0.860871,0.244273,0.313802,3.186727,0
19629,2543,0,15734,39970,0.282457,1,0.139137,1,0.860863,0.244284,0.313784,3.186902,0
19630,2543,0,15733,39971,0.282439,1,0.139144,1,0.860856,0.244296,0.313767,3.187076,0
19631,2543,0,15732,39972,0.282421,1,0.139152,1,0.860848,0.244308,0.31375,3.18725,0
19632,2543,0,15731,39973,0.282403,1,0.139159,1,0.860841,0.24432,0.313733,3.187425,0
19633,2543,0,15730,39974,0.282385,1,0.139167,1,0.860833,0.244331,0.313716,3.187599,0
19634,2543,0,15729,39975,0.282368,1,0.139175,1,0.860825,0.244343,0.313699,3.187774,0
19635,2543,0,15728,39976,0.28235,1,0.139182,1,0.860818,0.244355,0.313681,3.187948,0
19636,2543,0,15727,39977,0.282332,1,0.13919,1,0.86081,0.244367,0.313664,3.188123,0
19637,2543,0,15726,39978,0.282314,1,0.139198,1,0.860802,0.244378,0.313647,3.188297,0
19638,2543,0,15725,39979,0.282296,1,0.139205,1,0.860795,0.24439,0.31363,3.188472,0
19639,2543,0,15724,39980,0.282278,1,0.139213,1,0.860787,0.244402,0.313613,3.188646,0
19640,2543,0,15723,39981,0.28226,1,0.13922,1,0.86078,0.244413,0.313596,3.188821,0
19641,2543,0,15722,39982,0.282242,1,0.139228,1,0.860772,0.244425,0.313578,3.188995,0
19642,2543,0,15721,39983,0.282224,1,0.139236,1,0.860764,0.244437,0.313561,3.18917,0
19643,2543,0,15720,39984,0.282206,1,0.139243,1,0.860757,0.244449,0.313544,3.189345,0
19644,2543,0,15719,39985,0.282188,1,0.139251,1,0.860749,0.24446,0.313527,3.189519,0
19645,2543,0,15718,39986,0.28217,1,0.139259,1,0.860741,0.244472,0.31351,3.189694,0
19646,2543,0,15717,39987,0.282152,1,0.139266,1,0.860734,0.244484,0.313493,3.189869,0
19647,2543,0,15716,39988,0.282134,1,0.139274,1,0.860726,0.244496,0.313475,3.190043,0
19648,2543,0,15715,39989,0.282116,1,0.139281,1,0.860719,0.244507,0.313458,3.190218,0
19649,2543,0,15714,39990,0.282098,1,0.139289,1,0.860711,0.244519,0.313441,3.190393,0
19650,2543,0,15713,39991,0.28208,1,0.139297,1,0.860703,0.244531,0.313424,3.190567,0
19651,2543,0,15712,39992,0.282062,1,0.139304,1,0.860696,0.244543,0.313407,3.190742,0
19652,2543,0,15711,39993,0.282044,1,0.139312,1,0.860688,0.244555,0.31339,3.190917,0
19653,2543,0,15710,39994,0.282026,1,0.13932,1,0.86068,0.244566,0.313372,3.191092,0
19654,2543,0,15709,39995,0.282008,1,0.139327,1,0.860673,0.244578,0.313355,3.191267,0
19655,2543,0,15708,39996,0.281991,1,0.139335,1,0.860665,0.24459,0.313338,3.191442,0
19656,2543,0,15707,39997,0.281973,1,0.139342,1,0.860658,0.244602,0.313321,3.191616,0
19657,2543,0,15706,39998,0.281955,1,0.13935,1,0.86065,0.244613,0.313304,3.191791,0
19658,2543,0,15705,39999,0.281937,1,0.139358,1,0.860642,0.244625,0.313287,3.191966,0
19659,2543,0,15704,40000,0.281919,1,0.139365,1,0.860635,0.244637,0.313269,3.192141,0
19660,2543,0,15703,40001,0.281901,1,0.139373,1,0.860627,0.244649,0.313252,3.192316,0
19661,2543,0,15702,40002,0.281883,1,0.139381,1,0.860619,0.24466,0.313235,3.192491,0
19662,2543,0,15701,40003,0.281865,1,0.139388,1,0.860612,0.244672,0.313218,3.192666,0
19663,2543,0,15700,40004,0.281847,1,0.139396,1,0.860604,0.244684,0.313201,3.192841,0
19664,2543,0,15699,40005,0.281829,1,0.139404,1,0.860596,0.244696,0.313184,3.193016,0
19665,2543,0,15698,40006,0.281811,1,0.139411,1,0.860589,0.244707,0.313166,3.193191,0
19666,2543,0,15697,40007,0.281793,1,0.139419,1,0.860581,0.244719,0.313149,3.193366,0
19667,2543,0,15696,40008,0.281775,1,0.139427,1,0.860573,0.244731,0.313132,3.193541,0
19668,2543,0,15695,40009,0.281757,1,0.139434,1,0.860566,0.244743,0.313115,3.193716,0
19669,2543,0,15694,40010,0.281739,1,0.139442,1,0.860558,0.244755,0.313098,3.193892,0
19670,2543,0,15693,40011,0.281721,1,0.139449,1,0.860551,0.244766,0.313081,3.194067,0
19671,2543,0,15692,40012,0.281703,1,0.139457,1,0.860543,0.244778,0.313063,3.194242,0
19672,2543,0,15691,40013,0.281685,1,0.139465,1,0.860535,0.24479,0.313046,3.194417,0
19673,2543,0,15690,40014,0.281667,1,0.139472,1,0.860528,0.244802,0.313029,3.194592,0
19674,2543,0,15689,40015,0.281649,1,0.13948,1,0.86052,0.244813,0.313012,3.194767,0
19675,2543,0,15688,40016,0.281631,1,0.139488,1,0.860512,0.244825,0.312995,3.194943,0
19676,2543,0,15687,40017,0.281614,1,0.139495,1,0.860505,0.244837,0.312977,3.195118,0
19677,2543,0,15686,40018,0.281596,1,0.139503,1,0.860497,0.244849,0.31296,3.195293,0
19678,2543,0,15685,40019,0.281578,1,0.139511,1,0.860489,0.244861,0.312943,3.195469,0
19679,2543,0,15684,40020,0.28156,1,0.139518,1,0.860482,0.244872,0.312926,3.195644,0
19680,2543,0,15683,40021,0.281542,1,0.139526,1,0.860474,0.244884,0.312909,3.195819,0
19681,2543,0,15682,40022,0.281524,1,0.139534,1,0.860466,0.244896,0.312892,3.195995,0
19682,2543,0,15681,40023,0.281506,1,0.139541,1,0.860459,0.244908,0.312874,3.19617,0
19683,2543,0,15680,40024,0.281488,1,0.139549,1,0.860451,0.24492,0.312857,3.196345,0
19684,2543,0,15679,40025,0.28147,1,0.139557,1,0.860443,0.244931,0.31284,3.196521,0
19685,2543,0,15678,40026,0.281452,1,0.139564,1,0.860436,0.244943,0.312823,3.196696,0
19686,2543,0,15677,40027,0.281434,1,0.139572,1,0.860428,0.244955,0.312806,3.196872,0
19687,2543,0,15676,40028,0.281416,1,0.13958,1,0.86042,0.244967,0.312789,3.197047,0
19688,2543,0,15675,40029,0.281398,1,0.139587,1,0.860413,0.244979,0.312771,3.197223,0
19689,2543,0,15674,40030,0.28138,1,0.139595,1,0.860405,0.24499,0.312754,3.197398,0
19690,2543,0,15673,40031,0.281362,1,0.139603,1,0.860397,0.245002,0.312737,3.197574,0
19691,2543,0,15672,40032,0.281344,1,0.13961,1,0.86039,0.245014,0.31272,3.197749,0
19692,2543,0,15671,40033,0.281326,1,0.139618,1,0.860382,0.245026,0.312703,3.197925,0
19693,2543,0,15670,40034,0.281308,1,0.139626,1,0.860374,0.245038,0.312686,3.1981,0
19694,2543,0,15669,40035,0.28129,1,0.139633,1,0.860367,0.245049,0.312668,3.198276,0
19695,2543,0,15668,40036,0.281272,1,0.139641,1,0.860359,0.245061,0.312651,3.198451,0
19696,2543,0,15667,40037,0.281254,1,0.139649,1,0.860351,0.245073,0.312634,3.198627,0
19697,2543,0,15666,40038,0.281237,1,0.139656,1,0.860344,0.245085,0.312617,3.198803,0
19698,2543,0,15665,40039,0.281219,1,0.139664,1,0.860336,0.245097,0.3126,3.198978,0
19699,2543,0,15664,40040,0.281201,1,0.139672,1,0.860328,0.245108,0.312583,3.199154,0
19700,2543,0,15663,40041,0.281183,1,0.139679,1,0.860321,0.24512,0.312565,3.19933,0
19701,2543,0,15662,40042,0.281165,1,0.139687,1,0.860313,0.245132,0.312548,3.199506,0
19702,2543,0,15661,40043,0.281147,1,0.139695,1,0.860305,0.245144,0.312531,3.199681,0
19703,2543,0,15660,40044,0.281129,1,0.139702,1,0.860298,0.245156,0.312514,3.199857,0
19704,2543,0,15659,40045,0.281111,1,0.13971,1,0.86029,0.245168,0.312497,3.200033,0
19705,2543,0,15658,40046,0.281093,1,0.139718,1,0.860282,0.245179,0.31248,3.200209,0
19706,2543,0,15657,40047,0.281075,1,0.139725,1,0.860275,0.245191,0.312462,3.200385,0
19707,2543,0,15656,40048,0.281057,1,0.139733,1,0.860267,0.245203,0.312445,3.20056,0
19708,2543,0,15655,40049,0.281039,1,0.139741,1,0.860259,0.245215,0.312428,3.200736,0
19709,2543,0,15654,40050,0.281021,1,0.139748,1,0.860252,0.245227,0.312411,3.200912,0
19710,2543,0,15653,40051,0.281003,1,0.139756,1,0.860244,0.245238,0.312394,3.201088,0
19711,2543,0,15652,40052,0.280985,1,0.139764,1,0.860236,0.24525,0.312377,3.201264,0
19712,2543,0,15651,40053,0.280967,1,0.139771,1,0.860229,0.245262,0.312359,3.20144,0
19713,2543,0,15650,40054,0.280949,1,0.139779,1,0.860221,0.245274,0.312342,3.201616,0
19714,2543,0,15649,40055,0.280931,1,0.139787,1,0.860213,0.245286,0.312325,3.201792,0
19715,2543,0,15648,40056,0.280913,1,0.139794,1,0.860206,0.245298,0.312308,3.201968,0
19716,2543,0,15647,40057,0.280895,1,0.139802,1,0.860198,0.245309,0.312291,3.202144,0
19717,2543,0,15646,40058,0.280877,1,0.13981,1,0.86019,0.245321,0.312274,3.20232,0
19718,2543,0,15645,40059,0.28086,1,0.139817,1,0.860183,0.245333,0.312256,3.202496,0
19719,2543,0,15644,40060,0.280842,1,0.139825,1,0.860175,0.245345,0.312239,3.202672,0
19720,2543,0,15643,40061,0.280824,1,0.139833,1,0.860167,0.245357,0.312222,3.202848,0
19721,2543,0,15642,40062,0.280806,1,0.139841,1,0.860159,0.245369,0.312205,3.203024,0
19722,2543,0,15641,40063,0.280788,1,0.139848,1,0.860152,0.24538,0.312188,3.203201,0
19723,2543,0,15640,40064,0.28077,1,0.139856,1,0.860144,0.245392,0.312171,3.203377,0
19724,2543,0,15639,40065,0.280752,1,0.139864,1,0.860136,0.245404,0.312153,3.203553,0
19725,2543,0,15638,40066,0.280734,1,0.139871,1,0.860129,0.245416,0.312136,3.203729,0
19726,2543,0,15637,40067,0.280716,1,0.139879,1,0.860121,0.245428,0.312119,3.203905,0
19727,2543,0,15636,40068,0.280698,1,0.139887,1,0.860113,0.24544,0.312102,3.204082,0
19728,2543,0,15635,40069,0.28068,1,0.139894,1,0.860106,0.245451,0.312085,3.204258,0
19729,2543,0,15634,40070,0.280662,1,0.139902,1,0.860098,0.245463,0.312068,3.204434,0
19730,2543,0,15633,40071,0.280644,1,0.13991,1,0.86009,0.245475,0.31205,3.20461,0
19731,2543,0,15632,40072,0.280626,1,0.139917,1,0.860083,0.245487,0.312033,3.204787,0
19732,2543,0,15631,40073,0.280608,1,0.139925,1,0.860075,0.245499,0.312016,3.204963,0
19733,2543,0,15630,40074,0.28059,1,0.139933,1,0.860067,0.245511,0.311999,3.205139,0
19734,2543,0,15629,40075,0.280572,1,0.139941,1,0.860059,0.245523,0.311982,3.205316,0
19735,2543,0,15628,40076,0.280554,1,0.139948,1,0.860052,0.245534,0.311965,3.205492,0
19736,2543,0,15627,40077,0.280536,1,0.139956,1,0.860044,0.245546,0.311947,3.205669,0
19737,2543,0,15626,40078,0.280518,1,0.139964,1,0.860036,0.245558,0.31193,3.205845,0
19738,2543,0,15625,40079,0.280501,1,0.139971,1,0.860029,0.24557,0.311913,3.206022,0
19739,2543,0,15624,40080,0.280483,1,0.139979,1,0.860021,0.245582,0.311896,3.206198,0
19740,2543,0,15623,40081,0.280465,1,0.139987,1,0.860013,0.245594,0.311879,3.206375,0
19741,2543,0,15622,40082,0.280447,1,0.139994,1,0.860006,0.245606,0.311862,3.206551,0
19742,2543,0,15621,40083,0.280429,1,0.140002,1,0.859998,0.245617,0.311844,3.206728,0
19743,2543,0,15620,40084,0.280411,1,0.14001,1,0.85999,0.245629,0.311827,3.206904,0
19744,2543,0,15619,40085,0.280393,1,0.140018,1,0.859982,0.245641,0.31181,3.207081,0
19745,2543,0,15618,40086,0.280375,1,0.140025,1,0.859975,0.245653,0.311793,3.207257,0
19746,2543,0,15617,40087,0.280357,1,0.140033,1,0.859967,0.245665,0.311776,3.207434,0
19747,2543,0,15616,40088,0.280339,1,0.140041,1,0.859959,0.245677,0.311759,3.207611,0
19748,2543,0,15615,40089,0.280321,1,0.140048,1,0.859952,0.245689,0.311741,3.207787,0
19749,2543,0,15614,40090,0.280303,1,0.140056,1,0.859944,0.2457,0.311724,3.207964,0
19750,2543,0,15613,40091,0.280285,1,0.140064,1,0.859936,0.245712,0.311707,3.208141,0
19751,2543,0,15612,40092,0.280267,1,0.140072,1,0.859928,0.245724,0.31169,3.208317,0
19752,2543,0,15611,40093,0.280249,1,0.140079,1,0.859921,0.245736,0.311673,3.208494,0
19753,2543,0,15610,40094,0.280231,1,0.140087,1,0.859913,0.245748,0.311656,3.208671,0
19754,2543,0,15609,40095,0.280213,1,0.140095,1,0.859905,0.24576,0.311638,3.208848,0
19755,2543,0,15608,40096,0.280195,1,0.140102,1,0.859898,0.245772,0.311621,3.209024,0
19756,2543,0,15607,40097,0.280177,1,0.14011,1,0.85989,0.245784,0.311604,3.209201,0
19757,2543,0,15606,40098,0.280159,1,0.140118,1,0.859882,0.245795,0.311587,3.209378,0
19758,2543,0,15605,40099,0.280141,1,0.140126,1,0.859874,0.245807,0.31157,3.209555,0
19759,2543,0,15604,40100,0.280124,1,0.140133,1,0.859867,0.245819,0.311553,3.209732,0
19760,2543,0,15603,40101,0.280106,1,0.140141,1,0.859859,0.245831,0.311535,3.209909,0
19761,2543,0,15602,40102,0.280088,1,0.140149,1,0.859851,0.245843,0.311518,3.210085,0
19762,2543,0,15601,40103,0.28007,1,0.140157,1,0.859843,0.245855,0.311501,3.210262,0
19763,2543,0,15600,40104,0.280052,1,0.140164,1,0.859836,0.245867,0.311484,3.210439,0
19764,2543,0,15599,40105,0.280034,1,0.140172,1,0.859828,0.245879,0.311467,3.210616,0
19765,2543,0,15598,40106,0.280016,1,0.14018,1,0.85982,0.245891,0.31145,3.210793,0
19766,2543,0,15597,40107,0.279998,1,0.140187,1,0.859813,0.245902,0.311432,3.21097,0
19767,2543,0,15596,40108,0.27998,1,0.140195,1,0.859805,0.245914,0.311415,3.211147,0
19768,2543,0,15595,40109,0.279962,1,0.140203,1,0.859797,0.245926,0.311398,3.211324,0
19769,2543,0,15594,40110,0.279944,1,0.140211,1,0.859789,0.245938,0.311381,3.211501,0
19770,2543,0,15593,40111,0.279926,1,0.140218,1,0.859782,0.24595,0.311364,3.211678,0
19771,2543,0,15592,40112,0.279908,1,0.140226,1,0.859774,0.245962,0.311347,3.211856,0
19772,2543,0,15591,40113,0.27989,1,0.140234,1,0.859766,0.245974,0.311329,3.212033,0
19773,2543,0,15590,40114,0.279872,1,0.140242,1,0.859758,0.245986,0.311312,3.21221,0
19774,2543,0,15589,40115,0.279854,1,0.140249,1,0.859751,0.245998,0.311295,3.212387,0
19775,2543,0,15588,40116,0.279836,1,0.140257,1,0.859743,0.246009,0.311278,3.212564,0
19776,2543,0,15587,40117,0.279818,1,0.140265,1,0.859735,0.246021,0.311261,3.212741,0
19777,2543,0,15586,40118,0.2798,1,0.140272,1,0.859728,0.246033,0.311243,3.212919,0
19778,2543,0,15585,40119,0.279782,1,0.14028,1,0.85972,0.246045,0.311226,3.213096,0
19779,2543,0,15584,40120,0.279764,1,0.140288,1,0.859712,0.246057,0.311209,3.213273,0
19780,2543,0,15583,40121,0.279747,1,0.140296,1,0.859704,0.246069,0.311192,3.21345,0
19781,2543,0,15582,40122,0.279729,1,0.140303,1,0.859697,0.246081,0.311175,3.213628,0
19782,2543,0,15581,40123,0.279711,1,0.140311,1,0.859689,0.246093,0.311158,3.213805,0
19783,2543,0,15580,40124,0.279693,1,0.140319,1,0.859681,0.246105,0.31114,3.213982,0
19784,2543,0,15579,40125,0.279675,1,0.140327,1,0.859673,0.246117,0.311123,3.21416,0
19785,2543,0,15578,40126,0.279657,1,0.140334,1,0.859666,0.246129,0.311106,3.214337,0
19786,2543,0,15577,40127,0.279639,1,0.140342,1,0.859658,0.24614,0.311089,3.214514,0
19787,2543,0,15576,40128,0.279621,1,0.14035,1,0.85965,0.246152,0.311072,3.214692,0
19788,2543,0,15575,40129,0.279603,1,0.140358,1,0.859642,0.246164,0.311055,3.214869,0
19789,2543,0,15574,40130,0.279585,1,0.140365,1,0.859635,0.246176,0.311037,3.215047,0
19790,2543,0,15573,40131,0.279567,1,0.140373,1,0.859627,0.246188,0.31102,3.215224,0
19791,2543,0,15572,40132,0.279549,1,0.140381,1,0.859619,0.2462,0.311003,3.215402,0
19792,2543,0,15571,40133,0.279531,1,0.140389,1,0.859611,0.246212,0.310986,3.215579,0
19793,2543,0,15570,40134,0.279513,1,0.140396,1,0.859604,0.246224,0.310969,3.215757,0
19794,2543,0,15569,40135,0.279495,1,0.140404,1,0.859596,0.246236,0.310952,3.215934,0
19795,2543,0,15568,40136,0.279477,1,0.140412,1,0.859588,0.246248,0.310934,3.216112,0
19796,2543,0,15567,40137,0.279459,1,0.14042,1,0.85958,0.24626,0.310917,3.216289,0
19797,2543,0,15566,40138,0.279441,1,0.140427,1,0.859573,0.246272,0.3109,3.216467,0
19798,2543,0,15565,40139,0.279423,1,0.140435,1,0.859565,0.246283,0.310883,3.216645,0
19799,2543,0,15564,40140,0.279405,1,0.140443,1,0.859557,0.246295,0.310866,3.216822,0
19800,2543,0,15563,40141,0.279387,1,0.140451,1,0.859549,0.246307,0.310849,3.217,0
19801,2543,0,15562,40142,0.27937,1,0.140458,1,0.859542,0.246319,0.310831,3.217178,0
19802,2543,0,15561,40143,0.279352,1,0.140466,1,0.859534,0.246331,0.310814,3.217355,0
19803,2543,0,15560,40144,0.279334,1,0.140474,1,0.859526,0.246343,0.310797,3.217533,0
19804,2543,0,15559,40145,0.279316,1,0.140482,1,0.859518,0.246355,0.31078,3.217711,0
19805,2543,0,15558,40146,0.279298,1,0.140489,1,0.859511,0.246367,0.310763,3.217889,0
19806,2543,0,15557,40147,0.27928,1,0.140497,1,0.859503,0.246379,0.310746,3.218066,0
19807,2543,0,15556,40148,0.279262,1,0.140505,1,0.859495,0.246391,0.310728,3.218244,0
19808,2543,0,15555,40149,0.279244,1,0.140513,1,0.859487,0.246403,0.310711,3.218422,0
19809,2543,0,15554,40150,0.279226,1,0.140521,1,0.859479,0.246415,0.310694,3.2186,0
19810,2543,0,15553,40151,0.279208,1,0.140528,1,0.859472,0.246427,0.310677,3.218778,0
19811,2543,0,15552,40152,0.27919,1,0.140536,1,0.859464,0.246439,0.31066,3.218956,0
19812,2543,0,15551,40153,0.279172,1,0.140544,1,0.859456,0.246451,0.310643,3.219133,0
19813,2543,0,15550,40154,0.279154,1,0.140552,1,0.859448,0.246462,0.310625,3.219311,0
19814,2543,0,15549,40155,0.279136,1,0.140559,1,0.859441,0.246474,0.310608,3.219489,0
19815,2543,0,15548,40156,0.279118,1,0.140567,1,0.859433,0.246486,0.310591,3.219667,0
19816,2543,0,15547,40157,0.2791,1,0.140575,1,0.859425,0.246498,0.310574,3.219845,0
19817,2543,0,15546,40158,0.279082,1,0.140583,1,0.859417,0.24651,0.310557,3.220023,0
19818,2543,0,15545,40159,0.279064,1,0.14059,1,0.85941,0.246522,0.31054,3.220201,0
19819,2543,0,15544,40160,0.279046,1,0.140598,1,0.859402,0.246534,0.310522,3.220379,0
19820,2543,0,15543,40161,0.279028,1,0.140606,1,0.859394,0.246546,0.310505,3.220557,0
19821,2543,0,15542,40162,0.27901,1,0.140614,1,0.859386,0.246558,0.310488,3.220735,0
19822,2543,0,15541,40163,0.278993,1,0.140622,1,0.859378,0.24657,0.310471,3.220914,0
19823,2543,0,15540,40164,0.278975,1,0.140629,1,0.859371,0.246582,0.310454,3.221092,0
19824,2543,0,15539,40165,0.278957,1,0.140637,1,0.859363,0.246594,0.310437,3.22127,0
19825,2543,0,15538,40166,0.278939,1,0.140645,1,0.859355,0.246606,0.310419,3.221448,0
19826,2543,0,15537,40167,0.278921,1,0.140653,1,0.859347,0.246618,0.310402,3.221626,0
19827,2543,0,15536,40168,0.278903,1,0.14066,1,0.85934,0.24663,0.310385,3.221804,0
19828,2543,0,15535,40169,0.278885,1,0.140668,1,0.859332,0.246642,0.310368,3.221983,0
19829,2543,0,15534,40170,0.278867,1,0.140676,1,0.859324,0.246654,0.310351,3.222161,0
19830,2543,0,15533,40171,0.278849,1,0.140684,1,0.859316,0.246666,0.310334,3.222339,0
19831,2543,0,15532,40172,0.278831,1,0.140692,1,0.859308,0.246678,0.310316,3.222517,0
19832,2543,0,15531,40173,0.278813,1,0.140699,1,0.859301,0.24669,0.310299,3.222696,0
19833,2543,0,15530,40174,0.278795,1,0.140707,1,0.859293,0.246702,0.310282,3.222874,0
19834,2543,0,15529,40175,0.278777,1,0.140715,1,0.859285,0.246714,0.310265,3.223052,0
19835,2543,0,15528,40176,0.278759,1,0.140723,1,0.859277,0.246726,0.310248,3.223231,0
19836,2543,0,15527,40177,0.278741,1,0.14073,1,0.85927,0.246737,0.310231,3.223409,0
19837,2543,0,15526,40178,0.278723,1,0.140738,1,0.859262,0.246749,0.310213,3.223587,0
19838,2543,0,15525,40179,0.278705,1,0.140746,1,0.859254,0.246761,0.310196,3.223766,0
19839,2543,0,15524,40180,0.278687,1,0.140754,1,0.859246,0.246773,0.310179,3.223944,0
19840,2543,0,15523,40181,0.278669,1,0.140762,1,0.859238,0.246785,0.310162,3.224123,0
19841,2543,0,15522,40182,0.278651,1,0.140769,1,0.859231,0.246797,0.310145,3.224301,0
19842,2543,0,15521,40183,0.278633,1,0.140777,1,0.859223,0.246809,0.310128,3.22448,0
19843,2543,0,15520,40184,0.278616,1,0.140785,1,0.859215,0.246821,0.31011,3.224658,0
19844,2543,0,15519,40185,0.278598,1,0.140793,1,0.859207,0.246833,0.310093,3.224837,0
19845,2543,0,15518,40186,0.27858,1,0.140801,1,0.859199,0.246845,0.310076,3.225015,0
19846,2543,0,15517,40187,0.278562,1,0.140808,1,0.859192,0.246857,0.310059,3.225194,0
19847,2543,0,15516,40188,0.278544,1,0.140816,1,0.859184,0.246869,0.310042,3.225372,0
19848,2543,0,15515,40189,0.278526,1,0.140824,1,0.859176,0.246881,0.310025,3.225551,0
19849,2543,0,15514,40190,0.278508,1,0.140832,1,0.859168,0.246893,0.310007,3.22573,0
19850,2543,0,15513,40191,0.27849,1,0.14084,1,0.85916,0.246905,0.30999,3.225908,0
19851,2543,0,15512,40192,0.278472,1,0.140847,1,0.859153,0.246917,0.309973,3.226087,0
19852,2543,0,15511,40193,0.278454,1,0.140855,1,0.859145,0.246929,0.309956,3.226266,0
19853,2543,0,15510,40194,0.278436,1,0.140863,1,0.859137,0.246941,0.309939,3.226444,0
19854,2543,0,15509,40195,0.278418,1,0.140871,1,0.859129,0.246953,0.309922,3.226623,0
19855,2543,0,15508,40196,0.2784,1,0.140879,1,0.859121,0.246965,0.309904,3.226802,0
19856,2543,0,15507,40197,0.278382,1,0.140886,1,0.859114,0.246977,0.309887,3.226981,0
19857,2543,0,15506,40198,0.278364,1,0.140894,1,0.859106,0.246989,0.30987,3.227159,0
19858,2543,0,15505,40199,0.278346,1,0.140902,1,0.859098,0.247001,0.309853,3.227338,0
19859,2543,0,15504,40200,0.278328,1,0.14091,1,0.85909,0.247013,0.309836,3.227517,0
19860,2543,0,15503,40201,0.27831,1,0.140918,1,0.859082,0.247025,0.309819,3.227696,0
19861,2543,0,15502,40202,0.278292,1,0.140925,1,0.859075,0.247037,0.309801,3.227875,0
19862,2543,0,15501,40203,0.278274,1,0.140933,1,0.859067,0.247049,0.309784,3.228054,0
19863,2543,0,15500,40204,0.278256,1,0.140941,1,0.859059,0.247061,0.309767,3.228233,0
19864,2543,0,15499,40205,0.278239,1,0.140949,1,0.859051,0.247073,0.30975,3.228411,0
19865,2543,0,15498,40206,0.278221,1,0.140957,1,0.859043,0.247085,0.309733,3.22859,0
19866,2543,0,15497,40207,0.278203,1,0.140965,1,0.859035,0.247097,0.309716,3.228769,0
19867,2543,0,15496,40208,0.278185,1,0.140972,1,0.859028,0.247109,0.309698,3.228948,0
